annotation_file,class_name,bbox_width,bbox_height,bbox_area,bbox_area_ratio,split
aachen_000016_000019_gtFine_polygons.json,person,15,31,465,0.000222,train
aachen_000016_000019_gtFine_polygons.json,person,9,34,306,0.000146,train
aachen_000016_000019_gtFine_polygons.json,person,14,36,504,0.00024,train
aachen_000016_000019_gtFine_polygons.json,person,10,41,410,0.000196,train
aachen_000016_000019_gtFine_polygons.json,car,54,44,2376,0.001133,train
aachen_000016_000019_gtFine_polygons.json,person,9,21,189,9e-05,train
aachen_000016_000019_gtFine_polygons.json,person,9,23,207,9.9e-05,train
aachen_000016_000019_gtFine_polygons.json,person,12,29,348,0.000166,train
aachen_000016_000019_gtFine_polygons.json,person,12,32,384,0.000183,train
aachen_000016_000019_gtFine_polygons.json,person,8,31,248,0.000118,train
aachen_000016_000019_gtFine_polygons.json,person,10,35,350,0.000167,train
aachen_000016_000019_gtFine_polygons.json,person,16,42,672,0.00032,train
aachen_000016_000019_gtFine_polygons.json,person,11,46,506,0.000241,train
aachen_000016_000019_gtFine_polygons.json,person,24,72,1728,0.000824,train
aachen_000016_000019_gtFine_polygons.json,person,37,89,3293,0.00157,train
aachen_000016_000019_gtFine_polygons.json,person,35,95,3325,0.001585,train
aachen_000016_000019_gtFine_polygons.json,rider,33,57,1881,0.000897,train
aachen_000016_000019_gtFine_polygons.json,motorcycle,65,42,2730,0.001302,train
aachen_000016_000019_gtFine_polygons.json,person,56,160,8960,0.004272,train
aachen_000016_000019_gtFine_polygons.json,person,38,153,5814,0.002772,train
aachen_000016_000019_gtFine_polygons.json,person,50,177,8850,0.00422,train
aachen_000016_000019_gtFine_polygons.json,person,34,160,5440,0.002594,train
aachen_000016_000019_gtFine_polygons.json,person,33,161,5313,0.002533,train
aachen_000016_000019_gtFine_polygons.json,person,51,156,7956,0.003794,train
aachen_000016_000019_gtFine_polygons.json,person,16,58,928,0.000443,train
aachen_000016_000019_gtFine_polygons.json,person,50,184,9200,0.004387,train
aachen_000016_000019_gtFine_polygons.json,person,49,154,7546,0.003598,train
aachen_000016_000019_gtFine_polygons.json,person,60,190,11400,0.005436,train
aachen_000016_000019_gtFine_polygons.json,person,77,196,15092,0.007196,train
aachen_000016_000019_gtFine_polygons.json,person,56,178,9968,0.004753,train
aachen_000016_000019_gtFine_polygons.json,bicycle,199,272,54128,0.02581,train
aachen_000016_000019_gtFine_polygons.json,car,123,89,10947,0.00522,train
aachen_000016_000019_gtFine_polygons.json,person,18,49,882,0.000421,train
aachen_000016_000019_gtFine_polygons.json,person,18,60,1080,0.000515,train
aachen_000016_000019_gtFine_polygons.json,person,31,74,2294,0.001094,train
aachen_000016_000019_gtFine_polygons.json,person,29,60,1740,0.00083,train
aachen_000016_000019_gtFine_polygons.json,person,25,46,1150,0.000548,train
aachen_000016_000019_gtFine_polygons.json,person,44,100,4400,0.002098,train
aachen_000016_000019_gtFine_polygons.json,person,28,79,2212,0.001055,train
aachen_000016_000019_gtFine_polygons.json,person,29,98,2842,0.001355,train
aachen_000016_000019_gtFine_polygons.json,person,36,103,3708,0.001768,train
aachen_000016_000019_gtFine_polygons.json,person,24,85,2040,0.000973,train
aachen_000016_000019_gtFine_polygons.json,person,32,97,3104,0.00148,train
aachen_000016_000019_gtFine_polygons.json,person,30,102,3060,0.001459,train
aachen_000016_000019_gtFine_polygons.json,person,30,107,3210,0.001531,train
aachen_000017_000019_gtFine_polygons.json,person,15,37,555,0.000265,train
aachen_000017_000019_gtFine_polygons.json,person,18,30,540,0.000257,train
aachen_000017_000019_gtFine_polygons.json,person,8,25,200,9.5e-05,train
aachen_000017_000019_gtFine_polygons.json,person,13,25,325,0.000155,train
aachen_000017_000019_gtFine_polygons.json,person,11,27,297,0.000142,train
aachen_000017_000019_gtFine_polygons.json,person,34,144,4896,0.002335,train
aachen_000017_000019_gtFine_polygons.json,person,36,127,4572,0.00218,train
aachen_000017_000019_gtFine_polygons.json,person,44,212,9328,0.004448,train
aachen_000017_000019_gtFine_polygons.json,person,84,216,18144,0.008652,train
aachen_000017_000019_gtFine_polygons.json,person,206,358,73748,0.035166,train
aachen_000017_000019_gtFine_polygons.json,person,187,379,70873,0.033795,train
aachen_000017_000019_gtFine_polygons.json,person,149,387,57663,0.027496,train
aachen_000017_000019_gtFine_polygons.json,motorcycle,97,108,10476,0.004995,train
aachen_000017_000019_gtFine_polygons.json,person,94,200,18800,0.008965,train
aachen_000017_000019_gtFine_polygons.json,person,85,237,20145,0.009606,train
aachen_000017_000019_gtFine_polygons.json,car,166,118,19588,0.00934,train
aachen_000017_000019_gtFine_polygons.json,bicycle,54,90,4860,0.002317,train
aachen_000017_000019_gtFine_polygons.json,person,46,125,5750,0.002742,train
aachen_000017_000019_gtFine_polygons.json,person,48,158,7584,0.003616,train
aachen_000017_000019_gtFine_polygons.json,person,60,157,9420,0.004492,train
aachen_000017_000019_gtFine_polygons.json,person,59,179,10561,0.005036,train
aachen_000017_000019_gtFine_polygons.json,bicycle,28,53,1484,0.000708,train
aachen_000018_000019_gtFine_polygons.json,person,23,63,1449,0.000691,train
aachen_000018_000019_gtFine_polygons.json,car,151,74,11174,0.005328,train
aachen_000018_000019_gtFine_polygons.json,person,23,72,1656,0.00079,train
aachen_000018_000019_gtFine_polygons.json,person,27,80,2160,0.00103,train
aachen_000018_000019_gtFine_polygons.json,person,31,97,3007,0.001434,train
aachen_000018_000019_gtFine_polygons.json,person,19,63,1197,0.000571,train
aachen_000018_000019_gtFine_polygons.json,person,29,64,1856,0.000885,train
aachen_000018_000019_gtFine_polygons.json,person,41,107,4387,0.002092,train
aachen_000018_000019_gtFine_polygons.json,person,27,69,1863,0.000888,train
aachen_000018_000019_gtFine_polygons.json,person,23,67,1541,0.000735,train
aachen_000018_000019_gtFine_polygons.json,person,39,80,3120,0.001488,train
aachen_000018_000019_gtFine_polygons.json,person,42,95,3990,0.001903,train
aachen_000018_000019_gtFine_polygons.json,person,36,123,4428,0.002111,train
aachen_000018_000019_gtFine_polygons.json,person,78,169,13182,0.006286,train
aachen_000018_000019_gtFine_polygons.json,person,39,129,5031,0.002399,train
aachen_000018_000019_gtFine_polygons.json,person,62,173,10726,0.005115,train
aachen_000018_000019_gtFine_polygons.json,person,56,44,2464,0.001175,train
aachen_000018_000019_gtFine_polygons.json,person,65,185,12025,0.005734,train
aachen_000018_000019_gtFine_polygons.json,person,157,409,64213,0.030619,train
aachen_000018_000019_gtFine_polygons.json,person,140,384,53760,0.025635,train
aachen_000018_000019_gtFine_polygons.json,person,19,51,969,0.000462,train
aachen_000018_000019_gtFine_polygons.json,person,16,48,768,0.000366,train
aachen_000018_000019_gtFine_polygons.json,person,10,39,390,0.000186,train
aachen_000018_000019_gtFine_polygons.json,person,44,129,5676,0.002707,train
aachen_000018_000019_gtFine_polygons.json,person,25,103,2575,0.001228,train
aachen_000018_000019_gtFine_polygons.json,person,42,116,4872,0.002323,train
aachen_000018_000019_gtFine_polygons.json,person,26,58,1508,0.000719,train
aachen_000018_000019_gtFine_polygons.json,person,21,75,1575,0.000751,train
aachen_000018_000019_gtFine_polygons.json,rider,49,130,6370,0.003037,train
aachen_000018_000019_gtFine_polygons.json,bicycle,38,86,3268,0.001558,train
aachen_000018_000019_gtFine_polygons.json,rider,77,197,15169,0.007233,train
aachen_000018_000019_gtFine_polygons.json,bicycle,74,131,9694,0.004622,train
aachen_000019_000019_gtFine_polygons.json,person,28,40,1120,0.000534,train
aachen_000019_000019_gtFine_polygons.json,person,31,49,1519,0.000724,train
aachen_000019_000019_gtFine_polygons.json,person,26,35,910,0.000434,train
aachen_000019_000019_gtFine_polygons.json,person,37,70,2590,0.001235,train
aachen_000019_000019_gtFine_polygons.json,person,53,80,4240,0.002022,train
aachen_000019_000019_gtFine_polygons.json,person,32,121,3872,0.001846,train
aachen_000019_000019_gtFine_polygons.json,person,27,56,1512,0.000721,train
aachen_000019_000019_gtFine_polygons.json,person,21,50,1050,0.000501,train
aachen_000019_000019_gtFine_polygons.json,person,89,119,10591,0.00505,train
aachen_000019_000019_gtFine_polygons.json,person,50,124,6200,0.002956,train
aachen_000019_000019_gtFine_polygons.json,person,65,121,7865,0.00375,train
aachen_000019_000019_gtFine_polygons.json,person,43,59,2537,0.00121,train
aachen_000019_000019_gtFine_polygons.json,bicycle,37,30,1110,0.000529,train
aachen_000019_000019_gtFine_polygons.json,person,31,94,2914,0.00139,train
aachen_000019_000019_gtFine_polygons.json,person,33,103,3399,0.001621,train
aachen_000019_000019_gtFine_polygons.json,person,22,29,638,0.000304,train
aachen_000019_000019_gtFine_polygons.json,person,40,137,5480,0.002613,train
aachen_000019_000019_gtFine_polygons.json,person,44,137,6028,0.002874,train
aachen_000019_000019_gtFine_polygons.json,person,37,102,3774,0.0018,train
aachen_000019_000019_gtFine_polygons.json,person,30,96,2880,0.001373,train
aachen_000019_000019_gtFine_polygons.json,person,29,80,2320,0.001106,train
aachen_000019_000019_gtFine_polygons.json,person,25,70,1750,0.000834,train
aachen_000019_000019_gtFine_polygons.json,person,94,233,21902,0.010444,train
aachen_000019_000019_gtFine_polygons.json,person,99,234,23166,0.011046,train
aachen_000019_000019_gtFine_polygons.json,person,56,200,11200,0.005341,train
aachen_000019_000019_gtFine_polygons.json,person,102,220,22440,0.0107,train
aachen_000019_000019_gtFine_polygons.json,bicycle,19,41,779,0.000371,train
aachen_000019_000019_gtFine_polygons.json,person,22,38,836,0.000399,train
aachen_000019_000019_gtFine_polygons.json,bicycle,41,51,2091,0.000997,train
aachen_000019_000019_gtFine_polygons.json,person,42,86,3612,0.001722,train
aachen_000019_000019_gtFine_polygons.json,person,19,83,1577,0.000752,train
aachen_000019_000019_gtFine_polygons.json,person,20,57,1140,0.000544,train
aachen_000019_000019_gtFine_polygons.json,person,16,15,240,0.000114,train
aachen_000019_000019_gtFine_polygons.json,person,13,16,208,9.9e-05,train
aachen_000019_000019_gtFine_polygons.json,person,27,30,810,0.000386,train
aachen_000019_000019_gtFine_polygons.json,person,33,73,2409,0.001149,train
aachen_000019_000019_gtFine_polygons.json,person,28,87,2436,0.001162,train
aachen_000019_000019_gtFine_polygons.json,person,48,141,6768,0.003227,train
aachen_000019_000019_gtFine_polygons.json,person,43,159,6837,0.00326,train
aachen_000019_000019_gtFine_polygons.json,car,226,158,35708,0.017027,train
aachen_000020_000019_gtFine_polygons.json,car,63,45,2835,0.001352,train
aachen_000020_000019_gtFine_polygons.json,car,65,41,2665,0.001271,train
aachen_000020_000019_gtFine_polygons.json,car,55,47,2585,0.001233,train
aachen_000020_000019_gtFine_polygons.json,person,18,56,1008,0.000481,train
aachen_000020_000019_gtFine_polygons.json,person,20,61,1220,0.000582,train
aachen_000020_000019_gtFine_polygons.json,bicycle,12,36,432,0.000206,train
aachen_000020_000019_gtFine_polygons.json,car,47,28,1316,0.000628,train
aachen_000020_000019_gtFine_polygons.json,car,80,81,6480,0.00309,train
aachen_000020_000019_gtFine_polygons.json,person,33,52,1716,0.000818,train
aachen_000020_000019_gtFine_polygons.json,person,30,36,1080,0.000515,train
aachen_000020_000019_gtFine_polygons.json,person,39,100,3900,0.00186,train
aachen_000020_000019_gtFine_polygons.json,person,42,80,3360,0.001602,train
aachen_000020_000019_gtFine_polygons.json,car,110,103,11330,0.005403,train
aachen_000020_000019_gtFine_polygons.json,person,47,139,6533,0.003115,train
aachen_000020_000019_gtFine_polygons.json,person,85,225,19125,0.00912,train
aachen_000020_000019_gtFine_polygons.json,person,95,266,25270,0.01205,train
aachen_000020_000019_gtFine_polygons.json,person,202,461,93122,0.044404,train
aachen_000020_000019_gtFine_polygons.json,person,182,427,77714,0.037057,train
aachen_000020_000019_gtFine_polygons.json,person,181,414,74934,0.035731,train
aachen_000021_000019_gtFine_polygons.json,person,20,45,900,0.000429,train
aachen_000021_000019_gtFine_polygons.json,person,18,68,1224,0.000584,train
aachen_000021_000019_gtFine_polygons.json,person,37,88,3256,0.001553,train
aachen_000021_000019_gtFine_polygons.json,person,14,22,308,0.000147,train
aachen_000021_000019_gtFine_polygons.json,person,19,58,1102,0.000525,train
aachen_000021_000019_gtFine_polygons.json,person,27,74,1998,0.000953,train
aachen_000021_000019_gtFine_polygons.json,person,31,88,2728,0.001301,train
aachen_000021_000019_gtFine_polygons.json,person,20,57,1140,0.000544,train
aachen_000021_000019_gtFine_polygons.json,bicycle,61,82,5002,0.002385,train
aachen_000021_000019_gtFine_polygons.json,person,20,34,680,0.000324,train
aachen_000021_000019_gtFine_polygons.json,person,27,64,1728,0.000824,train
aachen_000021_000019_gtFine_polygons.json,person,141,277,39057,0.018624,train
aachen_000021_000019_gtFine_polygons.json,person,42,42,1764,0.000841,train
aachen_000021_000019_gtFine_polygons.json,person,132,171,22572,0.010763,train
aachen_000021_000019_gtFine_polygons.json,person,113,192,21696,0.010345,train
aachen_000021_000019_gtFine_polygons.json,car,165,71,11715,0.005586,train
aachen_000021_000019_gtFine_polygons.json,person,151,299,45149,0.021529,train
aachen_000021_000019_gtFine_polygons.json,car,96,92,8832,0.004211,train
aachen_000021_000019_gtFine_polygons.json,car,162,116,18792,0.008961,train
aachen_000021_000019_gtFine_polygons.json,person,19,40,760,0.000362,train
aachen_000021_000019_gtFine_polygons.json,person,24,30,720,0.000343,train
aachen_000021_000019_gtFine_polygons.json,car,114,62,7068,0.00337,train
aachen_000021_000019_gtFine_polygons.json,car,214,170,36380,0.017347,train
aachen_000021_000019_gtFine_polygons.json,car,108,93,10044,0.004789,train
aachen_000021_000019_gtFine_polygons.json,car,158,100,15800,0.007534,train
aachen_000021_000019_gtFine_polygons.json,car,139,123,17097,0.008152,train
aachen_000021_000019_gtFine_polygons.json,bicycle,36,58,2088,0.000996,train
aachen_000021_000019_gtFine_polygons.json,bicycle,41,87,3567,0.001701,train
aachen_000021_000019_gtFine_polygons.json,person,66,276,18216,0.008686,train
aachen_000021_000019_gtFine_polygons.json,person,91,278,25298,0.012063,train
aachen_000021_000019_gtFine_polygons.json,person,92,273,25116,0.011976,train
aachen_000021_000019_gtFine_polygons.json,person,134,283,37922,0.018083,train
aachen_000022_000019_gtFine_polygons.json,person,23,51,1173,0.000559,train
aachen_000022_000019_gtFine_polygons.json,car,453,263,119139,0.05681,train
aachen_000022_000019_gtFine_polygons.json,person,45,160,7200,0.003433,train
aachen_000022_000019_gtFine_polygons.json,person,68,186,12648,0.006031,train
aachen_000022_000019_gtFine_polygons.json,car,453,263,119139,0.05681,train
aachen_000022_000019_gtFine_polygons.json,car,627,212,132924,0.063383,train
aachen_000022_000019_gtFine_polygons.json,person,61,252,15372,0.00733,train
aachen_000022_000019_gtFine_polygons.json,bicycle,60,29,1740,0.00083,train
aachen_000022_000019_gtFine_polygons.json,car,526,229,120454,0.057437,train
aachen_000022_000019_gtFine_polygons.json,person,124,282,34968,0.016674,train
aachen_000022_000019_gtFine_polygons.json,person,80,239,19120,0.009117,train
aachen_000022_000019_gtFine_polygons.json,person,70,229,16030,0.007644,train
aachen_000022_000019_gtFine_polygons.json,person,88,274,24112,0.011497,train
aachen_000022_000019_gtFine_polygons.json,person,94,259,24346,0.011609,train
aachen_000022_000019_gtFine_polygons.json,person,115,308,35420,0.01689,train
aachen_000022_000019_gtFine_polygons.json,person,100,262,26200,0.012493,train
aachen_000022_000019_gtFine_polygons.json,person,85,267,22695,0.010822,train
aachen_000022_000019_gtFine_polygons.json,person,115,303,34845,0.016615,train
aachen_000022_000019_gtFine_polygons.json,car,25,197,4925,0.002348,train
aachen_000023_000019_gtFine_polygons.json,person,19,68,1292,0.000616,train
aachen_000023_000019_gtFine_polygons.json,person,41,105,4305,0.002053,train
aachen_000023_000019_gtFine_polygons.json,person,39,100,3900,0.00186,train
aachen_000023_000019_gtFine_polygons.json,car,119,134,15946,0.007604,train
aachen_000023_000019_gtFine_polygons.json,person,35,125,4375,0.002086,train
aachen_000023_000019_gtFine_polygons.json,person,60,178,10680,0.005093,train
aachen_000023_000019_gtFine_polygons.json,car,250,216,54000,0.025749,train
aachen_000023_000019_gtFine_polygons.json,person,78,270,21060,0.010042,train
aachen_000023_000019_gtFine_polygons.json,person,80,207,16560,0.007896,train
aachen_000024_000019_gtFine_polygons.json,person,85,210,17850,0.008512,train
aachen_000024_000019_gtFine_polygons.json,person,48,118,5664,0.002701,train
aachen_000024_000019_gtFine_polygons.json,person,75,183,13725,0.006545,train
aachen_000024_000019_gtFine_polygons.json,car,77,127,9779,0.004663,train
